,GSM3319036_Ovary Normal_eHormones,GSM3319036_Ovary Normal_eStromal,GSM3319040_Ovary Normal_eStromal,GSM3319041_Ovary Normal_eHormones,GSM3319041_Ovary Normal_eStromal,GSM3319042_Ovary Normal_eStromal,GSM3319043_Ovary Normal_eHormones,GSM3319043_Ovary Normal_eStromal,GSM3557960_Ovary Normal_eStromal,GSM3557970_Ovary Normal_eStromal,GSM3557971_Ovary Normal_eHormones,GSM3557972_Ovary Normal_eHormones,GSM3557973_Ovary Normal_eHormones,GSM4568674_Fallopian Tube Normal_secretory cell,GSM4568675_Fallopian Tube Normal_ciliated epithelial cell,GSM4568675_Fallopian Tube Normal_secretory cell,GSM4568676_Fallopian Tube Normal_ciliated epithelial cell,GSM4568676_Fallopian Tube Normal_secretory cell,GSM4568677_Fallopian Tube Normal_secretory cell,GSM4568678_Fallopian Tube Normal_ciliated epithelial cell,GSM4568678_Fallopian Tube Normal_secretory cell,GSM4568679_Fallopian Tube Normal_ciliated epithelial cell,GSM4568679_Fallopian Tube Normal_secretory cell,GSM4568681_Fallopian Tube Normal_ciliated epithelial cell,GSM4568681_Fallopian Tube Normal_secretory cell,GSM4568682_Fallopian Tube Normal_ciliated epithelial cell,GSM4568682_Fallopian Tube Normal_secretory cell,GSM4568684_Fallopian Tube Normal_ciliated epithelial cell,GSM4568684_Fallopian Tube Normal_secretory cell,GSM4568685_Fallopian Tube Normal_ciliated epithelial cell,GSM4568685_Fallopian Tube Normal_secretory cell,GSM4675273_Cancer,GSM4675277_Cancer,ov_GSE184880_GSM5599224_Ovary Normal_eHormones,ov_GSE184880_GSM5599225_Cancer,ov_GSE184880_GSM5599226_Cancer,ov_GSE184880_GSM5599230_Cancer,ov_GSE184880_GSM5599231_Cancer,ov_GSE213243_GSM6576367_Cancer,pan_blue_hgstoc_SOL012_Cancer,pan_blueprint_ovary_scrSOL004_Cancer
SIAH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059828516,0.0,0.07241048,0.3657876,0.014388497,0.38919374,0.05685591,0.038861852,0.23219839,0.039150663,0.31790102,0.059055842,0.27911597,0.06827886,0.32098505,0.084496856,0.21128981,0.01283592,0.33919734,0.04653208,0.006329132,0.0,0.0,0.017695006,0.04039755,0.011230981,0.003996557,0.0024078845,0.0036292786,0.0
LRRC63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06671084,0.0,0.08413538,0.0,0.0,0.05250225,0.0,0.099972405,0.0,0.028892048,0.0,0.13954176,0.0,0.024455145,0.0,0.0026263024,0.0,0.0,0.0057708165,0.0,0.00024295198,0.0,0.00040773797,0.0,0.0036345827,0.0,0.0
KCNRG,0.0,0.0,0.0,0.0,0.013148916,0.0,0.014515684,0.0,0.010487583,0.019230416,0.0,0.0,0.0,0.03250641,0.7619585,0.026278473,1.4426789,0.021640744,0.0080915345,1.7293141,0.06620656,2.5607905,0.081546895,1.5089663,0.0,2.4604828,0.03812058,1.5851074,0.038595192,1.3832039,0.012332998,0.0,0.0,0.0,0.0033387204,0.008427929,0.009645994,0.0031553824,0.014513979,0.0040985337,0.0
NEK5,0.058057707,0.0,0.0,0.0049373447,0.0,0.0,0.024571022,0.0,0.008705135,0.009436869,0.029382357,0.011199156,0.0,0.05515194,1.3874389,0.15992875,1.9183538,0.10315444,0.051823914,2.0503178,0.12306733,3.062723,0.13666984,1.7354598,0.05462548,2.8179698,0.12084257,1.8546684,0.07886196,1.3939359,0.041679256,0.023361104,0.045470458,0.0,0.27465913,0.026954059,0.04078997,0.048626278,0.098934144,0.020232331,0.14534166
ABCC4,0.103950754,0.040725447,0.055085145,0.07875879,0.10767367,0.03556353,0.07024154,0.0,0.08400536,0.07110511,0.10668483,0.061545268,0.14131777,0.2199415,0.055330843,0.6600053,0.038269095,0.24484898,0.20826939,0.032782383,0.21695794,0.019611968,0.26147014,0.06753041,0.36750993,0.022135168,0.16225576,0.03383015,0.21870351,0.03696619,0.17087533,0.14136064,0.045344323,0.02577434,0.39781263,0.19312543,0.018241497,0.36067295,0.12347683,0.071404316,0.07089498
CLDN10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009772461,0.0,0.007098494,0.0,2.3715467,0.38886115,3.7762249,0.56403804,0.78857386,3.0748467,0.23669647,4.611758,0.49910855,1.1553633,0.52632743,3.5201561,0.68940187,1.4681773,0.38417253,2.4490006,0.9290832,3.224716,0.9470785,0.16897753,0.024292693,0.49584544,0.9566567,0.039274957,0.74633276,0.17480639,0.061212108,0.0
AJUBA,0.28195152,0.5928725,0.30908272,0.18585722,0.35081252,0.56862843,0.17451642,0.44910178,0.6394948,0.8138157,0.23035139,0.13499278,0.18924071,0.07564949,0.062822215,0.008263018,0.045549557,0.07407494,0.040215164,0.065432414,0.039484844,0.05169543,0.07828508,0.05789946,0.0073232846,0.07123483,0.021277223,0.034530513,0.011888009,0.0,0.03379202,0.24386199,0.12523644,0.09101357,0.10586022,0.14653115,0.26706403,0.045788556,0.05008423,0.12307099,0.119064406
SLC7A8,0.1285964,0.07130653,0.29388747,0.24353561,0.26977944,0.2739285,0.21087365,0.04745862,0.2919001,0.24188885,0.22601964,0.31539804,0.31928343,0.3269612,0.28081432,1.1163173,0.29659635,0.42215332,0.66656137,0.21265256,1.4469349,0.17028932,0.47160357,0.24550842,0.9578283,0.19081698,0.79137737,0.16701785,0.60158324,0.13339475,0.6241039,0.061291102,0.021856353,0.0432947,0.7309896,0.29369035,0.37932107,0.6806324,0.21016043,0.030704798,0.20303252
NGDN,0.6566329,0.90087223,0.8629179,0.39253742,0.9613438,0.830642,0.498534,0.8390638,1.2348272,1.4221652,0.43568835,0.32672095,0.5524094,0.14629133,0.3139098,0.24216403,0.30796662,0.21105692,0.3336593,0.39893812,0.3305061,0.5815112,0.4550761,0.28888074,0.46016172,0.45118827,0.5003309,0.37520286,0.2774678,0.19660814,0.3471567,0.7857479,0.2811592,0.12286827,0.18028948,0.30018395,0.38146266,0.25416487,0.37941664,0.21191476,0.5230804
BAZ1A,0.9704559,2.0873506,1.9905748,0.3940423,1.7621722,1.5877774,0.5088825,1.7996206,1.6193454,1.3399522,0.5184344,0.57961196,0.40300873,0.85312325,0.49457407,0.47591406,0.61537105,0.680611,0.5097669,0.71439344,0.9175417,0.69119984,1.075571,0.5388116,1.1154176,0.5586796,0.63218206,0.5930733,1.0350964,0.24581935,0.24345183,0.7586974,0.25723633,0.40419644,0.6826922,1.092079,0.37296778,0.377919,0.497306,0.15110575,0.35082522
PTGER2,0.20257148,3.3289254,1.3154055,0.13955374,2.2250764,1.5765188,0.14753233,4.8363805,1.2373147,1.9409119,0.14059108,0.16125855,0.1981068,0.023609985,0.101983,0.0,0.101528645,0.0,0.005261756,0.31399366,0.028908605,0.19727634,0.07970874,0.24705978,0.033568345,0.16531119,0.012914604,0.23608159,0.03382323,0.039465312,0.0,0.070706114,0.08715085,0.03142642,0.005342884,0.04303168,0.00023931566,0.0054933405,0.0049841073,0.13234338,0.0
MED6,0.46216992,0.78182757,0.61257625,0.24504884,0.8101989,0.58279353,0.28317994,0.6059629,1.1468079,1.1167775,0.34303963,0.26540145,0.26895404,0.1900142,0.25467053,0.4063912,0.29078007,0.24447905,0.49421218,0.26106533,0.45579457,0.2640028,0.42989874,0.32034215,0.4032137,0.28896892,0.29708904,0.26988646,0.41965693,0.32632217,0.27330765,0.912914,0.34417638,0.25699118,0.22591242,0.5859558,0.48782972,0.13829747,0.30232042,0.35599977,0.24778144
ACOT4,0.11163648,0.025399461,0.015970571,0.05669689,0.042248487,0.0,0.034455694,0.031312663,0.027874932,0.023508428,0.10193827,0.06569852,0.048063025,0.010548014,0.013616458,0.0,0.0,0.0,0.005180568,0.01147804,0.0,0.0011193267,0.0072577065,0.004075829,0.010790999,0.0,0.009718458,0.013270602,0.0,0.0,0.0,0.05249189,0.0718267,0.11472447,0.007667072,0.048342276,0.057323452,0.03788357,0.023499774,0.072680935,0.03491571
VASH1,0.11506628,0.038431287,0.0,0.20450665,0.09129824,0.06299168,0.120094754,0.12881893,0.17930664,0.06830661,0.2538434,0.53716815,0.35751745,0.049038574,0.0,0.0054515316,0.0046227244,0.026643217,0.00515426,0.0,0.0405086,0.02000969,0.014912739,0.0,0.0,0.013349392,0.034027018,0.0025810243,0.0,0.013749357,0.0,0.08629357,0.0,0.37086728,0.050845,0.08327375,0.06512261,0.031472884,0.050599273,0.012054681,0.022484846
EML1,0.0,0.015253677,0.0,0.031264886,0.020277245,0.0,0.02374887,0.0,0.017709924,0.013884474,0.03365011,0.049776133,0.03970023,0.032398824,0.15049496,0.015111692,0.17276508,0.043239802,0.0026197643,0.23872659,0.054549668,0.2413611,0.03547762,0.28359678,0.03852254,0.18644065,0.057054766,0.13870206,0.07072379,0.096071996,0.01765114,0.03171003,0.078217715,0.012702327,0.059716776,0.23271157,0.14105512,0.14076051,0.16218542,0.02029037,0.1065017
EIF5,2.4276028,11.180726,15.885767,2.4317968,19.150404,13.814942,2.4679782,14.711948,15.185661,16.415443,1.8724974,1.3291913,1.3131937,2.642052,1.6994019,0.93735486,2.1821594,2.3392415,1.2200958,1.5803607,1.5641683,1.5544181,1.833183,1.5465368,0.9595077,1.3263816,1.1795062,1.7692136,0.9559261,1.0566564,1.103618,5.4981575,1.1385438,1.5271926,1.5316359,4.1676216,2.9128757,2.6476686,2.5689266,1.4817492,0.7914103
NDN,2.1544948,1.0181744,0.355997,1.0833628,0.1983808,0.36365163,1.0357643,0.48810053,0.6772087,0.4751307,1.120772,0.65245974,1.4909822,0.08979214,0.18954274,0.06838195,0.23741932,0.07417071,0.025431601,0.49132758,0.18842077,0.16238992,0.03250145,0.4251924,0.10146362,0.19662893,0.051888835,0.22512138,0.018080063,0.14273234,0.0074872193,0.20458493,0.7008045,0.9868298,0.002582635,0.0010775757,0.36893815,0.041932553,0.0006514208,0.011290513,0.0
CHST14,0.25068977,0.039335705,0.04212308,0.17235371,0.040350936,0.03911416,0.106477275,0.043401923,0.07811221,0.040037204,0.20091422,0.07285091,0.21332295,0.043893795,0.023469267,0.034092065,0.014041947,0.061656773,0.065073654,0.033815507,0.053433083,0.06911057,0.10581664,0.03164104,0.014201255,0.024773438,0.028713798,0.050331265,0.005115657,0.0076421527,0.01416525,0.028690796,0.14904776,0.076752745,0.025686566,0.03712502,0.086631045,0.08330589,0.06876669,0.094037995,0.057356548
RSL24D1,3.159741,7.015516,4.4353704,2.927685,5.54275,4.9425077,3.9902568,4.34429,7.292719,8.337723,3.595644,2.0698483,2.8985603,1.2936821,1.8360031,2.2848952,1.6178619,3.216932,2.0394323,1.0718815,1.6332178,1.5244448,2.0821655,1.3030053,1.6284398,1.3138944,2.169992,1.4411979,2.6444314,1.4084957,4.056704,1.9509888,2.0152113,0.87890196,0.37233555,0.56783485,0.6835046,0.87607026,0.58119655,1.1693815,2.299
BNIP2,0.37680805,1.1905015,0.9166798,0.4804902,0.9219024,1.2823693,0.5882326,1.4301745,1.215706,1.0956274,0.36766624,0.554719,0.5719955,0.24146242,0.42466846,0.25641927,0.33107024,0.23744877,0.20864095,0.25450364,0.42384464,0.26024643,0.5174274,0.2526914,0.3900213,0.21607324,0.29831254,0.47913566,0.42230555,0.23725653,0.1046042,0.76768184,0.81857455,0.1565158,0.22295521,0.15123923,0.20850995,0.3877735,0.27322036,0.26370478,0.23588042
SEMA7A,1.1024638,0.11566867,0.40860787,0.7070976,0.28302372,0.22511539,0.45891932,0.25675622,0.15659063,0.13335025,1.1279318,0.91055745,1.3203092,0.0,0.0,0.00450845,0.0,0.0067441445,0.004676161,0.0189209,0.030567305,0.0,0.033387054,0.034034297,0.0,0.0048594004,0.01703297,0.051835097,0.018538514,0.009590196,0.0,0.06159104,0.089896165,0.25331149,0.0117498515,0.004172812,0.026919732,0.0037409053,0.009070281,0.009696912,0.0
ZFAND6,1.131583,1.8832331,2.6796,1.681337,2.4228249,1.8325475,1.6186751,2.2214026,2.7665603,3.435054,1.2358476,0.8669127,1.3847328,0.4306789,1.7723014,0.9019578,1.5525781,0.8151821,0.622703,1.3676224,1.4996245,1.500513,0.8009153,1.6106765,0.9409508,1.3697708,1.036706,1.7092506,1.5363169,1.5539379,1.0464592,1.2675825,1.7401127,0.8475384,0.5705488,0.6604193,0.40954113,0.6739373,0.8181819,1.026363,0.83358246
CHSY1,0.71448976,1.9158976,2.1020553,0.4087957,2.4755504,1.4768033,0.26045093,1.8928324,1.1387339,1.1061475,0.51326764,0.3977131,0.2122576,0.10159394,0.060122177,0.053199198,0.07357859,0.07549747,0.05586614,0.115845636,0.033067096,0.10022927,0.16456287,0.018552791,0.023790374,0.04406067,0.11048155,0.08338971,0.042312544,0.10202842,0.058609545,0.14101848,0.14816763,0.17582949,0.057137225,0.06697895,0.32606965,0.18772952,0.17500308,0.07274827,0.24050656
NHLRC4,0.03583032,0.011551043,0.032899696,0.0,0.0,0.0,0.009944687,0.0,0.0,0.019768864,0.0,0.0,0.0,0.0029261725,0.68943566,0.031667814,0.5839006,0.002222459,0.0022486916,0.6300993,0.0,0.5294831,0.023007417,0.70236963,0.047973484,0.671603,0.04567355,0.6114448,0.0,0.6193517,0.0,0.010214998,0.01162145,0.0,0.0051237806,0.011342572,0.0074801147,0.00046647343,0.08093898,0.0,0.0
HAGHL,0.0,0.020993438,0.0,0.0,0.00938564,0.044779234,0.00586207,0.0,0.0,0.0,0.012772775,0.01108136,0.029316526,0.047148578,0.69094384,0.025351891,0.4484891,0.025574036,0.0,1.066235,0.02237159,0.2704733,0.03862916,0.81124663,0.041020717,0.30160418,0.066197574,0.78433853,0.0,0.22468118,0.025508445,0.10254395,0.23749533,0.017252605,0.17111056,0.24899985,0.053826123,0.061318852,0.17506266,0.049429905,0.2823955
MSLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.056591,0.2687036,2.3743227,0.51014924,3.3548863,2.3243194,0.81189096,14.175394,0.4185711,5.7507977,0.38587004,5.9689264,0.3462371,4.558329,0.28629532,4.369091,0.24631731,1.3350846,3.328535,1.238232,0.0,4.1265025,0.86784214,0.5004392,4.7795825,1.8976363,2.891484,0.0
UBE2I,2.1631186,1.9549541,0.8856285,2.516048,0.95325845,0.956088,2.3072147,1.4406732,1.4232696,1.9472445,2.1538036,2.2023466,2.6658237,0.6874438,0.7991094,0.8292752,0.7165016,0.6787328,0.5809583,0.88153166,1.5035723,0.5958383,0.89314604,0.933977,0.81784517,0.5897356,0.79945004,1.1965091,0.9214527,0.4903898,0.6216281,1.8103937,1.8837109,1.5889574,0.828705,0.9010982,1.2585061,1.2695905,1.5813904,1.151328,2.2979293
BAIAP3,0.011079388,0.011099763,0.033378277,0.019913374,0.0,0.0,0.0,0.0,0.016451279,0.018904198,0.023153724,0.01232514,0.0,0.049426746,0.4566143,0.05228274,0.98078924,0.045181397,0.013193105,1.1907697,0.013507701,1.2896528,0.028768536,1.0247507,0.0638909,1.4508137,0.084750965,0.9495337,0.027998798,1.013863,0.08477402,0.0,0.051185407,0.010872289,0.048845757,0.019599464,0.011468668,0.01369816,0.05209987,0.0029586575,0.03015282
IFT140,0.046176888,0.02445106,0.03858356,0.058423243,0.0068081757,0.03021627,0.054905027,0.0,0.033348285,0.048249852,0.13379453,0.14259344,0.06619498,0.062279094,0.33356476,0.06335612,0.26426223,0.05355887,0.0654744,0.8968936,0.030223887,0.8050194,0.11141765,0.7694218,0.10965915,0.73958004,0.23726265,0.44368538,0.017404947,0.46834072,0.106695235,0.04850724,0.04633451,0.006173248,0.14884397,0.027872952,0.064191185,0.070655584,0.25385973,0.019924138,0.0
SNHG19,0.10659935,0.07364992,0.37759098,0.16448292,0.27841026,0.23866807,0.078263246,0.22483729,0.45515764,0.16954918,0.39461797,0.19705555,0.19747217,1.844028,0.21422365,0.99414593,0.51898956,3.8266048,2.6536536,0.25000796,0.6964645,0.19123425,1.2166681,0.22691618,1.4018931,0.31615877,1.7690915,0.13473351,1.1335675,0.3896007,2.762308,0.31730098,0.503815,0.20382209,0.47764522,0.34215748,0.36206624,0.12266627,0.7198198,0.7512439,0.4167557
AC106820.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063956184,0.07112066,0.015172671,0.072603524,0.0,0.012433063,0.07913086,0.003677989,0.1123827,0.01933525,0.1774581,0.0,0.1271835,0.0,0.06986146,0.0,0.023743177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074918894,0.0,0.0
RBBP6,1.2904255,2.294126,2.7268586,0.80979633,3.741505,3.2275279,0.83823055,2.0457108,2.9850776,2.821748,1.0631132,0.9229921,1.0228876,1.3803606,0.6284998,0.34655333,1.110378,1.6101816,0.8142552,0.7609664,0.7162761,0.5725123,1.4601343,0.6628735,0.8368983,0.48002467,1.0364243,0.86818385,0.5035401,0.43140182,0.47777256,0.55425346,0.42041352,0.42967188,1.3427442,0.88567156,1.5521362,0.6890097,1.3684471,0.29108897,0.3243653
MYLPF,0.026192421,0.0,0.01656863,0.013757774,0.028472036,0.021614982,0.024684995,0.028251776,0.048358265,0.0,0.009318365,0.043213975,0.023234729,0.38967925,0.059990067,0.77055705,0.036569994,0.47470826,0.56666875,0.081678204,0.37559316,0.02857139,0.37483147,0.012090843,0.4485892,0.041223668,0.44088277,0.02819857,0.46825835,0.14186998,0.3776757,0.087182954,0.08505037,0.0,0.28502697,0.25408414,0.06975414,0.14417723,0.051698152,0.22803277,0.0
ZNF785,0.20311996,0.08447421,0.034628976,0.102419026,0.016482944,0.0,0.13715847,0.06513782,0.051051773,0.014143319,0.13156718,0.17853475,0.094069235,0.06730472,0.04234049,0.09714315,0.08707939,0.049572706,0.04219295,0.06375676,0.017741302,0.0526613,0.02584637,0.023972122,0.051379997,0.06066394,0.08271537,0.045517486,0.054462094,0.0,0.034263216,0.055549372,0.04954756,0.115270734,0.32898805,0.12578993,0.18105356,0.1612198,0.29301322,0.04563721,0.14534467
PRR14,0.3068594,0.55218554,0.59206504,0.26164535,0.8152463,0.47800007,0.27340153,0.48324776,1.1280403,0.92411214,0.24152625,0.37980825,0.32430196,0.087709054,0.17277515,0.13929111,0.17501874,0.062470056,0.0818658,0.18402535,0.35527092,0.1387503,0.25973427,0.18592955,0.33394086,0.16716857,0.2936085,0.17262927,0.17579931,0.022959212,0.1408397,0.33678094,0.19571589,0.19548121,0.1931764,0.30466834,0.25082347,0.17991999,0.27318883,0.10188997,0.12049923
BCKDK,0.5858903,0.34604755,0.2595401,0.5709217,0.12371549,0.12607746,0.40375584,0.15687233,0.27892894,0.27370995,0.45226812,0.54178286,0.6466964,0.17940368,0.2752439,0.3033869,0.26706785,0.164887,0.055855174,0.26970896,0.1712636,0.103920184,0.066748515,0.3585558,0.16696979,0.12731543,0.14387539,0.2996396,0.16732097,0.03815834,0.09287856,0.6663322,0.28570592,0.46768585,0.12532522,0.6523105,0.4614551,0.25245067,0.5234166,0.30620125,0.498683
ARL2BP,1.3480695,0.75717705,0.5064195,1.6826897,0.5751937,0.63387257,1.3730311,0.2976248,1.2742175,1.2169024,2.3401291,1.3470656,1.7239689,0.25610176,0.6729938,0.26269564,0.44964528,0.29461637,0.122337274,0.6098644,0.38862,0.44827992,0.2215742,0.64535487,0.38961753,0.3358058,0.25429103,0.7356052,0.45753288,0.46331427,0.14081992,0.4114094,0.5456246,0.7319523,0.2981656,0.32375485,0.49640226,0.45260152,0.5762787,0.32970375,0.97995764
TXNL4B,0.21082169,0.244122,0.5205642,0.103448905,0.58626115,0.24313882,0.20124114,0.34459776,0.73792994,0.41417927,0.19334814,0.13432017,0.19167726,0.048496157,0.07839707,0.06888078,0.13571724,0.12618145,0.059969567,0.07535965,0.10589429,0.12876992,0.058417488,0.03175464,0.1977523,0.11898495,0.097953,0.13876973,0.09116597,0.045682974,0.10072859,0.16424866,0.08780048,0.051552936,0.091338575,0.08492073,0.09591548,0.11402684,0.028236546,0.06305955,0.08587904
ATP2C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002751508,0.01079956,0.0074157193,0.006904572,0.0,0.04432787,0.28692332,0.10677729,0.38728416,0.012375646,0.02120332,0.42793778,0.09020022,0.6959983,0.04845045,0.39186573,0.03992499,0.67274374,0.036650226,0.44631523,0.0202705,0.30170828,0.0073071495,0.016407585,0.0,0.010346798,0.03395293,0.1638967,0.0371381,0.112654716,0.048481755,0.006922722,0.0
GALNS,0.15335162,0.09486264,0.26982903,0.11863035,0.018539289,0.037604146,0.04949581,0.0,0.1357861,0.09161308,0.16622862,0.12501596,0.24285531,0.021362698,0.48811802,0.07045312,0.4687582,0.021208579,0.012667483,0.5930703,0.01935536,0.8459511,0.060100183,0.56033856,0.088975474,0.84552217,0.07325189,0.6680888,0.055758543,0.50645185,0.005719165,0.07240449,0.061253347,0.11919168,0.09433835,0.14622374,0.07195498,0.07095739,0.05546774,0.0771399,0.07015821
CRK,0.58768535,1.3275288,1.2737405,0.32543838,1.0032804,0.7257694,0.35997075,1.0292019,1.2592416,0.9288816,0.18412913,0.41278094,0.29747704,0.49968627,0.28008696,0.23480985,0.24727315,0.52028203,0.47498968,0.2466523,0.3734776,0.3113218,0.57154256,0.17949654,0.4332875,0.19226488,0.5820108,0.373611,0.21910733,0.110502705,0.14740053,2.7406058,1.17282,0.46849835,0.42189884,1.0568665,0.3209189,0.31893957,0.42978364,0.25142032,0.40282467
MIR22HG,0.47574368,2.1551588,2.0287142,0.16793792,2.0889544,1.4765763,0.1407541,0.94845337,1.1011164,1.0704314,0.12706077,0.041887727,0.03144727,0.26870793,0.5973455,0.17956318,0.4430472,0.23131245,0.14650397,0.22270405,0.19629075,0.24576713,0.45600507,0.16727291,0.16444868,0.19087353,0.3334068,0.37178043,0.17708662,0.27386054,0.20347545,1.2567682,0.26807833,0.3381964,0.15628162,0.427143,0.11859646,0.06627137,0.070033945,0.06660898,0.03015282
TAX1BP3,1.2291523,0.56691664,0.42449635,1.1262434,0.19510712,0.76204556,0.77614397,0.29881787,0.53020835,0.66904205,1.0085839,0.78576094,1.139325,0.76743275,0.5394765,0.65712696,0.3994852,0.50050294,0.8020015,0.5000581,0.72660494,0.40234697,0.68036234,0.36148465,0.29625693,0.4026182,0.6945327,0.3722868,0.66324663,0.2912371,0.51732904,1.2649366,1.5676204,0.9758428,0.27492902,0.45068836,0.4607946,0.2758607,0.1975075,1.0194404,0.5339641
SLC47A1,1.5535376,0.33585376,0.046996363,0.20540354,0.15177764,0.10256265,0.3212158,0.06784151,0.053950697,0.08057022,0.67769635,0.91840553,0.400722,0.058124356,0.0,0.02088852,0.0038455366,0.015146239,0.031176383,0.0059787105,0.006757235,0.001661133,0.0035307112,0.0,0.011405765,0.0031588392,0.026259579,0.0,0.014245345,0.0,0.009489766,0.0,0.0,1.0410069,0.0018291367,0.0026857834,0.0033443635,0.0,0.00081091264,0.0010830762,0.0
TP53I13,0.38988194,0.2817833,0.11597863,0.2693564,0.08360727,0.2347535,0.30388463,0.075807504,0.15431109,0.18970987,0.3756522,0.41091418,0.4077772,0.26570016,0.21934083,0.17624946,0.18819305,0.16726398,0.043081068,0.16745472,0.08963438,0.018113833,0.0032250453,0.14073718,0.117263824,0.014904278,0.003920618,0.12972069,0.10020337,0.011303811,0.0,0.21642599,0.27405345,0.6212553,0.124854796,0.103525296,0.29438403,0.14640264,0.21816473,0.20163688,0.25944972
RAD51D,0.18915962,0.06396091,0.03472043,0.20005107,0.021172322,0.06256429,0.094211705,0.051253084,0.07888996,0.13648227,0.103000425,0.132868,0.17631926,0.06450904,0.012760446,0.036662124,0.02816498,0.05282328,0.026283538,0.061951537,0.01953186,0.024679668,0.07925828,0.029235236,0.09255596,0.043172844,0.06620589,0.03175314,0.031891264,0.014120615,0.042112302,0.18413983,0.08540658,0.17617813,0.05978265,0.04655648,0.04534459,0.056530826,0.11758677,0.06487712,0.14163588
DDX52,0.46633342,0.82275516,0.61462456,0.5641304,0.89374113,0.9946031,0.48768657,0.75581765,0.97563344,0.89237887,0.30747545,0.5283154,0.48343363,0.31947538,0.30276555,0.20848066,0.43663207,0.40135816,0.2530492,0.2582143,0.29227617,0.39515966,0.48958468,0.30080602,0.40848553,0.29316276,0.3116671,0.23210822,0.22431763,0.32305586,0.27602133,0.59736353,0.46438342,0.2331662,0.28926775,0.36770317,0.28048003,0.2738175,0.4701753,0.18819329,0.58759785
P3H4,0.13120423,0.045134656,0.049240883,0.2583392,0.0657135,0.10291226,0.14605393,0.10162762,0.18220611,0.15373689,0.21261996,0.18920322,0.3340581,0.10884685,0.030653527,0.078126214,0.044549804,0.044329178,0.028035529,0.060238,0.046549518,0.01762233,0.05640959,0.045942407,0.075905226,0.03482652,0.04000242,0.00527692,0.03890217,0.08099937,0.009734615,0.24512658,0.5546827,0.24967848,0.12178312,0.046161756,0.30222422,0.038861096,0.15215802,0.10197945,0.51808554
VAT1,0.9038933,0.73942894,0.32430062,0.788745,0.36246043,0.28358415,0.9236266,0.28177056,0.49019828,0.5915795,1.020409,1.5692548,1.2834837,0.11123653,0.19910745,0.13309191,0.09386936,0.15329085,0.07760463,0.16172366,0.08016564,0.131011,0.080114245,0.23666868,0.2390964,0.104437456,0.12822178,0.14362961,0.095898554,0.27979654,0.13317937,0.2656921,0.2696443,0.4395387,0.23368432,0.2635581,0.16648087,0.06074055,0.33930248,0.25162178,0.24454378
SNF8,0.954881,0.9049195,0.3997971,1.3994262,0.4908765,0.49453318,1.2687881,0.4277625,0.6341617,0.88748586,1.0226419,0.7747004,1.1963322,0.29240617,0.5506213,0.40928334,0.4405074,0.31875718,0.049188394,0.46542874,0.39219218,0.18990844,0.1668984,0.6687299,0.38073057,0.1845356,0.071901195,0.56253904,0.37721023,0.056948654,0.17085968,0.65516585,2.3598094,1.596967,0.17579477,0.83344024,1.4673469,0.44719073,0.62747866,1.2272185,1.2105854
TMEM92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440414,0.0,0.014477999,0.0,0.017084762,0.022835298,0.0007311899,0.037510842,0.0,0.03917014,0.0,0.18477495,0.0,0.00862647,0.0,0.122108005,0.0,0.009976038,0.1373395,0.29970825,0.0,0.007876938,0.026905535,0.14373183,0.09751315,0.11650996,0.1432152,0.23932108
PPM1D,0.14723302,0.3711071,0.824234,0.14437434,0.9873021,1.1097848,0.105446726,1.2072136,0.81566703,0.6756853,0.13776837,0.094454184,0.10320431,0.09592332,0.112700194,0.10774553,0.09824594,0.17268741,0.08423424,0.11810324,0.07665305,0.069733925,0.117538,0.07433339,0.17132488,0.050225217,0.089029275,0.19819862,0.102298014,0.090806134,0.023589153,0.100174315,0.12351117,0.0,0.038462665,0.024572905,0.08387795,0.04862655,0.06587238,0.043621853,0.047887363
PSMD12,0.6541928,1.4230905,1.2475096,0.7192981,1.3359782,1.8883358,0.46996707,0.9351905,1.8597739,2.23152,0.47678983,0.6746026,0.7331417,0.19075678,0.60915446,0.3731577,0.5456791,0.799019,0.41381595,0.47565442,0.36632058,0.491959,0.4838425,0.41764963,0.4920118,0.5658359,0.5688873,0.59669983,0.29040468,0.46065128,0.2976614,0.5522674,0.9770178,0.6058963,0.22414131,1.0363908,0.88385093,0.3245959,0.6854379,0.2813509,0.3246509
